商品名称,商品缩略图,商品链接,国家、地区,商品价格最大值,商品价格最小值,商品星级,店铺商标链接,店铺链接,店铺名称,店铺销量,店铺商品数,商品类目-en,商品类目-zh,商品评论数,销量环比,带货达人数,上架时间,运费（预设目的地为纽约）,销量,销售额,运营模式
"RV2610WA Vacuum Mop Replacement Pads Compatible with Shark RV2610WA RV2620WA RV2410WD AV2610WA AI Ultra 2- in-1 Robot Vacuum, 4 Mop Pads, 2 Filters, 4 Side Brushe",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/9f80d42a-054d-49be-85a0-e30f5abae0da__1730186110454173800.jpeg,https://shop.tiktok.com/view/product/1730186110454173800?region=US,美国,41.98,41.98,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/e03cb611-88ca-4f73-8592-0f2f2d5f994b.webp,aweme://ec/store?sellerId=7496003363890694248&url_maker=store_rpc&store_page_version=1,Discount Promotion Store,100,0,Household Appliances,家电,0,,0,2025-01-03,$9.99,,,
"DREAME L10s Pro Gen 2 Robot Vacuum and Mop Combo, 7kPa Suction, DuoScrub Mopping, 7mm Auto Lifting Mop, Ultrasonic Carpet Detection, All-Rubber Roller Brush",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/421f7adb-3f3d-45f9-8c7c-da00b816cdb3__1730197197453890546.jpeg,https://shop.tiktok.com/view/product/1730197197453890546?region=US,美国,199.99,199.99,5,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/6cd13b11-3f21-4bd6-9bfc-9321edce602a.jpeg,aweme://ec/store?sellerId=7495907419608615922&url_maker=store_rpc&store_page_version=1,DreameClean,108,11,Household Appliances,家电,1,,3,2024-12-22,$0.00,,,
"DREAME X30 Ultra Robot Vacuum, Mop Self Cleaning with 140°F Water, Removable & Liftable Mop, 8.3kPa Suction, Self Refilling, Mop Self Drying",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/c0edeaa2-e088-4c12-9993-58663fe9c236__1730197476005483506.jpeg,https://shop.tiktok.com/view/product/1730197476005483506?region=US,美国,649.98,649.98,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/6cd13b11-3f21-4bd6-9bfc-9321edce602a.jpeg,aweme://ec/store?sellerId=7495907419608615922&url_maker=store_rpc&store_page_version=1,DreameClean,108,11,Household Appliances,家电,0,,2,2025-03-04,$0.00,,,
"DREAME L20 Ultra Robot Vacuum, Auto Mop Removal&Raising, Washing and Drying, 7kPa Strong Suction, Self-Refilling, AI Obstacle Avoidance Robot Vacuu",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/88ebcb3b-8890-4cad-8b9d-1523c3a31eaa__1730197644483335154.jpeg,https://shop.tiktok.com/view/product/1730197644483335154?region=US,美国,549.98,549.98,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/6cd13b11-3f21-4bd6-9bfc-9321edce602a.jpeg,aweme://ec/store?sellerId=7495907419608615922&url_maker=store_rpc&store_page_version=1,DreameClean,108,11,Household Appliances,家电,0,,8,2024-12-15,$0.00,,,
"RV2610WA Vacuum Mop Replacement Pads Compatible with Shark RV2610WA RV2620WA RV2410WD AV2610WA AI Ultra 2- in-1 Robot Vacuum, 4 Mop Pads, 2 Filters, 4 Side Brushe",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/d3d34c57-4665-46f2-a4b2-88ae82d56e89__1730206597682270689.jpeg,https://shop.tiktok.com/view/product/1730206597682270689?region=US,美国,41.98,41.98,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/8bedba28-edbc-4f1d-9d25-c4d9f6903de0.jpeg,aweme://ec/store?sellerId=7496004138739861985&url_maker=store_rpc&store_page_version=1,Lusteei,217,0,Home Supplies,居家日用,0,,0,2024-12-12,,,,
"Filter Replacement for iRobot Roomba e, i and j Series i7 i7+/plus i3 i3+ E5 E6 E7 i4 i6 i6+ i8 i8+ Robot Vacuum Cleaners parts, 9 count High Efficiency 4639161 Filters",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/83f73ee5-80e0-4fa5-8a13-60b30d9423db__1730213688475685045.jpeg,https://shop.tiktok.com/view/product/1730213688475685045?region=US,美国,13.49,9.74,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/e9e465b5-d942-4e21-8b8f-7c11876cb3a0.webp,aweme://ec/store?sellerId=7496008169698724021&url_maker=store_rpc&store_page_version=1,Deli Glace,46,0,Household Appliances,家电,0,,0,2024-12-22,$9.99,,,
"R1 Robot Vacuum Cleaner - 3200Pa  Suction, Tangle-Free, 140min Runtime, Scheduled Cleaning, Remote/APP/Alexa Voice Control, 600mL Dustbin for , Home, Carpet, Hard Floor",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/b3ecd070-3d49-45b5-9198-e497ae1332e1__1730223845800972663.jpeg,https://shop.tiktok.com/view/product/1730223845800972663?region=US,美国,207.99,207.99,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/1f34dffa-fe44-455f-8177-25bd0e726eef.webp,aweme://ec/store?sellerId=7496002475121346935&url_maker=store_rpc&store_page_version=1,jurui-shop,49,1962,Household Appliances,家电,0,,0,2025-02-02,$39.99,,,
"K5 Robot Vacuum Cleaner, 120 Min Runtime, Robotic Vacuum Cleaner with WiFi/App/Alexa, Schedule Time, Self-, Mini Design, Quiet, Ideal for Hard Floors, , Carpets",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/ea192c78-03b4-4045-a8d1-7847e55c7c1a__1730223981547327999.jpeg,https://shop.tiktok.com/view/product/1730223981547327999?region=US,美国,103.99,103.99,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/1cc51ebc-1555-434c-a26f-ed55a1c24b65.jpeg,aweme://ec/store?sellerId=7496003263586011647&url_maker=store_rpc&store_page_version=1,nansumi-shop,0,0,Household Appliances,家电,0,,0,2024-12-13,$39.99,,,
"Robot Vacuum  Connectivity, Personalized Cleaning Recommendations, Compatible with Alexa/APP, Ideal for , Carpets, and Hard Floors, Self-, K5.0",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/c1825002-1bce-425c-97a0-2851943a979e__1730226088441844600.jpeg,https://shop.tiktok.com/view/product/1730226088441844600?region=US,美国,103.99,103.99,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/22b7815c-5a55-48a6-9765-475f90c10d1d.jpeg,aweme://ec/store?sellerId=7496007141848615800&url_maker=store_rpc&store_page_version=1,shihai-shop,77,1922,Household Appliances,家电,0,,0,2024-12-14,$39.99,,,
"Robot Vacuum and Mop Combo,4200Pa  Robotic Vacuum Cleaner with Self-, Home Automatic Robot Aspiradora for Hardwood Floor, Low Carpet, , App&Voice&Remote Control",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/b6d30f38-8ae6-432f-ac29-c39198d92935__1730228965588767444.jpeg,https://shop.tiktok.com/view/product/1730228965588767444?region=US,美国,176.99,176.99,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/8c5083d9-6bf3-457f-b60a-07de17bac3a9.jpeg,aweme://ec/store?sellerId=7496007092743867092&url_maker=store_rpc&store_page_version=1,niufang-shop,34,1971,Household Appliances,家电,0,,0,2024-12-14,$39.99,,,
"Robot Vacuum with 3000Pa  Suction, Brushless Tangle-Free Robotic Vacuum, 2.99"" Super-Slim, 140Min Runtime, Vacuum Robot for Hard Floor/Carpet/, Remote/App/Voice Control",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/515f6cc0-c872-4e6b-8d89-290e04f35980__1730236523256320624.jpeg,https://shop.tiktok.com/view/product/1730236523256320624?region=US,美国,192.49,192.49,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/7da3dcd1-bca7-4531-83c0-1d1be748d352.webp,aweme://ec/store?sellerId=7496007028060424816&url_maker=store_rpc&store_page_version=1,chenyinhong-shop,18,1960,Household Appliances,家电,0,,0,2025-01-10,$39.99,,,
"Dirt Devil EV3320 Robot Vacuum with Gyro Navigation, Great for Pet Hair, Wi-Fi, App-Enabled, New",http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/bf1ed715-c7cc-4c4b-a57b-c9c508930c5f.jpeg,https://shop.tiktok.com/view/product/1730240606429089952?region=US,美国,68.00,68.00,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/e301b90e-51af-4c97-87ad-2aa2db775f93.jpeg,aweme://ec/store?sellerId=7495830881106233504&url_maker=store_rpc&store_page_version=1,Purrfect Cat Shop,68,0,Household Appliances,家电,0,,0,2024-12-14,,,,
"Dirt Devil EV3320 Robot Vacuum with Gyro Navigation, Great for Pet Hair, Wi-Fi, App-Enabled, New",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/f1ed440e-f411-42bb-a7a3-67fc28bb3c4b__1730242670056804626.jpeg,https://shop.tiktok.com/view/product/1730242670056804626?region=US,美国,68.00,68.00,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/b7443d5b-1b31-493a-a179-5fba88fce2a7.jpeg,aweme://ec/store?sellerId=7495765978785286418&url_maker=store_rpc&store_page_version=1,Jeremybedfordallenmorris,280,0,Household Appliances,家电,0,,1,2024-12-15,,,,
Supersonic intelligent cleaning robot vacuum cleaner equipped with high precision gyroscope,https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/b578b7d4-eb24-4c9a-ae15-009016b9343f__1730243020846436364.jpeg,https://shop.tiktok.com/view/product/1730243020846436364?region=US,美国,198.55,198.55,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/fe7f9b64-e743-48ee-8ee8-6c31e0602825.jpeg,aweme://ec/store?sellerId=7495367942481086476&url_maker=store_rpc&store_page_version=1,Appliances store,28,8,Household Appliances,家电,0,,1,2025-02-10,,,,
3 in 1 Intelligent Automatic Rechargeable Low Noise Yctze Robot Vacuum Cleaner for Hard Floor Daily,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/315a790b-b48b-4f08-bbee-dbaa9bb6ac01.jpeg,https://shop.tiktok.com/view/product/1730261517606228544?region=US,美国,48.99,48.99,0,https://p19-oec-ttp.tiktokcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/3d72d6660133480cb3e71fe6de0e10d8~tplv-omjb5zjo8w-resize-webp:300:300.webp?from=2422056039,aweme://ec/store?sellerId=7496022062035798592&url_maker=store_rpc&store_page_version=1,home clean tool shop,9,0,Home Supplies,居家日用,0,,3,2025-01-05,,,,
"2-in-1 Robot Sweeping Robot, Robot Vacuum Cleaner, 4500pa Maximum Power Suction, Regular Cleaning, USB Charging, For Pet Hair, Low Carpet, Paper Scraps, Etc",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/6b8473a0-10ce-402c-960d-191436dc17bb__1730261567643357760.jpeg,https://shop.tiktok.com/view/product/1730261567643357760?region=US,美国,58.89,58.89,0,https://p19-oec-ttp.tiktokcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/3d72d6660133480cb3e71fe6de0e10d8~tplv-omjb5zjo8w-resize-webp:300:300.webp?from=2422056039,aweme://ec/store?sellerId=7496022062035798592&url_maker=store_rpc&store_page_version=1,home clean tool shop,9,0,Home Supplies,居家日用,0,,9,2025-01-04,,,,
"RV2610WA Vacuum Mop Replacement Pads Compatible with Shark RV2610WA RV2620WA RV2410WD AV2610WA AI Ultra 2- in-1 Robot Vacuum, 4 Mop Pads, 2 Filters, 4 Side Brushe",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/2c5f6e61-615c-40d9-bfa7-43829f18189a__1730266954068103649.jpeg,https://shop.tiktok.com/view/product/1730266954068103649?region=US,美国,41.98,41.98,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/8bedba28-edbc-4f1d-9d25-c4d9f6903de0.jpeg,aweme://ec/store?sellerId=7496004138739861985&url_maker=store_rpc&store_page_version=1,Lusteei,217,0,Home Supplies,居家日用,0,,0,2024-12-17,,,,
"Robot Vacuum, WiFi/App/Alexa, , Robot Vacuum Cleaner with Real Time Mapping of Paths, Quiet Operation, Suitable for Hard Floors, , and Carpets, K2-Pro",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/c8e62474-5e44-41e8-8153-1b6603af0c32__1730273468850082063.jpeg,https://shop.tiktok.com/view/product/1730273468850082063?region=US,美国,119.99,119.99,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/8e795afe-fb78-4e0c-92e6-cb32ea988ff9.webp,aweme://ec/store?sellerId=7496006333232679183&url_maker=store_rpc&store_page_version=1,shuoke-shop,0,0,Household Appliances,家电,0,,0,2024-12-20,$39.99,,,
"Robot Vacuum and Mop, 2 in 1 Robot Vacuum Self-Charging Robot Vacuum Cleaner Compatible with WiFi/APP, Ideal for Hard Floor, Carpet and Pet Hair",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/1dae63c6-e622-4c76-a6ff-bd85eb2a4e56__1730274229860274433.jpeg,https://shop.tiktok.com/view/product/1730274229860274433?region=US,美国,325.99,325.99,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/5bd50210-3501-4927-98f3-7e17fba26c1c.webp,aweme://ec/store?sellerId=7496011485813180673&url_maker=store_rpc&store_page_version=1,HelenJacksonbe046623,257,0,Household Appliances,家电,0,,1,2024-12-28,,,,
"1PC Mini Wireless Car Vacuum Cleaner - Powerful Integrated Cordless Home Cleaning Robot With Rechargeable Lithium Battery, Cloth Filter,",http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/9fd2f19e-0adc-48ee-8171-8da0d323292a.jpeg,https://shop.tiktok.com/view/product/1730274589974827455?region=US,美国,73.00,73.00,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/0a0bd1ff-7762-4f87-aaca-f765c2d9ffdf.webp,aweme://ec/store?sellerId=7496011807908399551&url_maker=store_rpc&store_page_version=1,Kfgjdsfg,4,620,Automotive & Motorcycle,汽车与摩托车,0,,0,2025-01-20,$11.99,,,
"DREAME L10s Plus Self-Empty Robot Vacuum and Mop Combo, Hands-Free up to 90-Days of Dust, 7000Pa Suction, DuoScrub Mopping, 7mm Auto Lifting Mop, Auto-Empty Ideal for Pet Hair, Hard Floor and Carpet",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/a37d48a6-4237-419e-84be-2432000d7512__1730274708046582770.jpeg,https://shop.tiktok.com/view/product/1730274708046582770?region=US,美国,279.98,279.98,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/6cd13b11-3f21-4bd6-9bfc-9321edce602a.jpeg,aweme://ec/store?sellerId=7495907419608615922&url_maker=store_rpc&store_page_version=1,DreameClean,108,11,Household Appliances,家电,0,,3,2025-01-27,$0.00,,,
"Robot Vacuum Cleaner,2500Pa  Suction Robot Vacuums with Self-,150Mins,Tangle-Free Robotic Vacuums Cleaner, Low Noise, Ideal for Hard Floor, Low-Pile Carpets &  (White)",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/fb1f2f7f-1a8b-4ce5-82d8-dce39b7b224f__1730278270260974109.jpeg,https://shop.tiktok.com/view/product/1730278270260974109?region=US,美国,103.83,103.83,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/da79555b-373a-4569-a3ce-ad57d2395c10.jpeg,aweme://ec/store?sellerId=7496002520739187229&url_maker=store_rpc&store_page_version=1,hjjfghfg1548,39,0,Household Appliances,家电,0,,0,2024-12-19,$39.99,,,
"Dreame X30 Ultra Robot Vacuum and Mop Combo - Sweepers with 8300Pa Powerful Suction, Extendable and Liftable Mop, Self-Cleaning, Refilling, and Drying, Smart Carpet Cleaning, and Advanced Water Management up to 140°F",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/b421a441-3a31-436e-bd81-8b0a2e1edfcc__1730279423291593240.jpeg,https://shop.tiktok.com/view/product/1730279423291593240?region=US,美国,4232.44,4232.44,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/dbf242a6-5fd7-4bbf-a18a-08c7df6f24ff.jpeg,aweme://ec/store?sellerId=7495996229765597720&url_maker=store_rpc&store_page_version=1,ECLAT8-SHOP,22,0,Household Appliances,家电,0,,0,2024-12-17,$0.00,,,
iRobot Roomba i3+ Wi-Fi Connected Robot Vacuum with Automatic Dirt Disposal,https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/c21cb6be-c7cc-4ea0-af6b-17dc14dcba7a__1730282956197302398.jpeg,https://shop.tiktok.com/view/product/1730282956197302398?region=US,美国,599.00,599.00,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/2c83b0a4-4236-454a-8a7c-df5a88fcfd0d.jpeg,aweme://ec/store?sellerId=7495128222940301438&url_maker=store_rpc&store_page_version=1,Beach Camera,8909,343,Household Appliances,家电,0,,8,2024-12-18,$0.00,,,
"Robot Vacuum and Mop Combo - 3000Pa  Suction, App/WiFi/Alexa/ Control, Slim & Quiet Design, Multi-Mode Cleaning for Hard Floors and Low (Black)",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/8ea3ce21-c087-4602-ad3f-034707f0d715__1730283757433753735.jpeg,https://shop.tiktok.com/view/product/1730283757433753735?region=US,美国,161.49,161.49,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/ede406bf-a8ab-45f7-ad11-92c0894a3948.webp,aweme://ec/store?sellerId=7495964629977958535&url_maker=store_rpc&store_page_version=1,wanggen-shop,42,1957,Household Appliances,家电,0,,0,2024-12-23,$39.99,,,
Robot Vacuum Cleaner WiFi 2000Pa Self-Charging HEPA Filter Cleaning,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/c48bc9a1-c532-42bd-b938-06859b22539b.jpeg,https://shop.tiktok.com/view/product/1730297102074680020?region=US,美国,146.88,146.88,5,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/fee74cdb-6939-4afb-a56a-7f5615efb4bc.webp,aweme://ec/store?sellerId=7496013276776073940&url_maker=store_rpc&store_page_version=1,BJGFUF&,40,0,Household Appliances,家电,1,,1,2025-01-12,,,,
Smart Spray Sweeping Robot 110V Three-in-one Fully Automatic Charging Household Vacuum Cleaner Gift,https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/f738db45-021b-41e8-ac0e-d4c215167941__1730311376111374545.jpeg,https://shop.tiktok.com/view/product/1730311376111374545?region=US,美国,58.00,41.00,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/73e09ad4-5f06-467b-822b-442b437daddc.webp,aweme://ec/store?sellerId=7496011589937367249&url_maker=store_rpc&store_page_version=1,GadgetGalaxy Online,44,179,Phones & Electronics,手机与数码,0,,1,2024-12-21,,,,
"Robot vacuum cleaner and mop combo, robot vacuum cleaner with timer, 2 in 1 mopping robot vacuum cleaner with water tank and dustbin floors vacuums",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/a8fbc36a-507c-4944-b5b4-8ff273176b53__1730311456477778118.jpeg,https://shop.tiktok.com/view/product/1730311456477778118?region=US,美国,195.02,195.02,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/635a2f4b-f2f6-4143-82f2-8c795c6123fc.jpeg,aweme://ec/store?sellerId=7496007171343812806&url_maker=store_rpc&store_page_version=1,BOluo Store,68,0,Household Appliances,家电,0,,0,2024-12-23,$19.99,,,
"M310 Robot Vacuum Cleaner-4500Pa  Suction, PreciSense Obstacle Avoidance, Slim, Quite, 160 Mins Self- Robotic Vacuums, WiFi/App/Voice, Ideal for  Hard Floors, Gray",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/ecd504f7-9ddf-43a1-ae50-e9754d65d1db__1730325502135144961.jpeg,https://shop.tiktok.com/view/product/1730325502135144961?region=US,美国,161.49,161.49,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/b8238e54-5133-457d-8a68-7cf142d4b164.webp,aweme://ec/store?sellerId=7496003190800419329&url_maker=store_rpc&store_page_version=1,iuyjhg155,24,0,Household Appliances,家电,0,,0,2024-12-24,$39.99,,,
CNCEST Smart 3-in-1 Robot Vacuum Cleaner with 2700Pa Suction Sweeping Vacuuming & Mopping Functions App Control 120-Min Runtime Quiet Home Clean,https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/fde882cb-ab86-4869-bb19-6d521d0251be__1730327475453596217.jpeg,https://shop.tiktok.com/view/product/1730327475453596217?region=US,美国,91.80,91.80,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/19d1f9e3-86d9-4419-b74b-8eecbd295776.jpeg,aweme://ec/store?sellerId=7495152085023164985&url_maker=store_rpc&store_page_version=1,Household Decor KTN,5664,862,Household Appliances,家电,0,,1,2024-12-23,$0.00,,,
"LANYEUU 1PC Mini Powerful Car Vacuum Cleaner, Wireless Home Cleaning Robot, Blow And Suction Integrated Vacuum Cleaner, Suitable For Cleaning Homes, Keyboards, Sofas, And Both Wet And Dry Vacuum Cleaners Vacuum Accessories Cleaning Supplies Small Applianc",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/077e2a9e-7e94-4303-8f06-b6836a1f9a89__1730345308025361077.jpeg,https://shop.tiktok.com/view/product/1730345308025361077?region=US,美国,48.47,48.47,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/66d3ccde-c106-4287-8143-04627e5bff8f.webp,aweme://ec/store?sellerId=7496027663374781109&url_maker=store_rpc&store_page_version=1,LANYEUU,54,353,Phones & Electronics,手机与数码,0,,0,2025-01-12,$0.00,,,
"Floor Cleaner 1000ml Lavender Scent Compatible with Tineco Cleaning Solution,  & Streak Free, Suitable for All Robot Vacuum Cleaners and  Wet Dry Dual-Use Vacuum Cleaners (Lavender)",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/efde63fd-81f2-4088-b094-cfbde02a3826__1730346773216989649.jpeg,https://shop.tiktok.com/view/product/1730346773216989649?region=US,美国,26.74,26.74,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/3ee923d0-4e9b-43ae-9c4a-f5566dce17e0.jpeg,aweme://ec/store?sellerId=7496006248631601617&url_maker=store_rpc&store_page_version=1,KIlnek,42,3503,Home Supplies,居家日用,0,,0,2024-12-27,$16.99,,,
"Jallen Gabor 4-in-1 Multi-Functional Robot Vacuum Cleaner, USB Rechargeable with Lithium Battery, Quiet Operation, Mist Humidification, Pet Hair & Dust Removal, Includes Accessories Kit, Ideal Christmas Gift",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/77f79c0f-bab7-4753-a54b-7c2d81b5e322__1730347342987170016.jpeg,https://shop.tiktok.com/view/product/1730347342987170016?region=US,美国,72.58,72.58,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/67c92b45-3f53-40d3-94dd-0743e798f79d.webp,aweme://ec/store?sellerId=7496013355373791456&url_maker=store_rpc&store_page_version=1,MOOSESHOP111,633,0,Home Supplies,居家日用,0,,0,2024-12-25,,,,
"Robot Vacuum and Mop Combo, Suction Port for Pet Hair, 2 in 1 Mopping Robotic Vacuum Cleaner with Watertank and Dustbin, Self-Charging, Slim, Max 120mins Runtime for Hard Floor,Carpet Cleaning (Black)",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/c201fabc-05fa-4359-ac59-37d00566ab0b__1730350883130020731.jpeg,https://shop.tiktok.com/view/product/1730350883130020731?region=US,美国,232.39,232.39,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/5813b5f3-947a-4faf-b7d3-86e97b0ab65f.webp,aweme://ec/store?sellerId=7496014118744263547&url_maker=store_rpc&store_page_version=1,Home Furnishings007,20,1376,Household Appliances,家电,0,,0,2025-01-07,,,,
"L60 Robot Vacuum with Self Empty Station, Hair Detangling Technology, Up to 60 Days Hands Free Cleaning, 5,000 Pa Suction, Remove Hair, Dust",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/42dd2763-7542-439e-916c-d84791af0ace__1730352835377336695.jpeg,https://shop.tiktok.com/view/product/1730352835377336695?region=US,美国,657.49,424.99,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/1f34dffa-fe44-455f-8177-25bd0e726eef.webp,aweme://ec/store?sellerId=7496002475121346935&url_maker=store_rpc&store_page_version=1,jurui-shop,49,1962,Household Appliances,家电,0,,0,2024-12-27,$39.99,,,
"Robot Vacuum Cleaner Slim Quiet,2200Pa  Suction,120 Mins Runtime,6 Cleaning Modes,/App/Alexa,Self-  Robotic Vacuum Ideal for Hard Floor,Low-Pile Carpet,M210 Pro",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/e1d37192-ddac-4588-9349-7c21024fb01e__1730353492768035641.jpeg,https://shop.tiktok.com/view/product/1730353492768035641?region=US,美国,222.06,222.06,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/963a5d9f-31d1-496a-b6aa-64820c1c7d5b.webp,aweme://ec/store?sellerId=7496002350635322169&url_maker=store_rpc&store_page_version=1,wanwangjiao-shop,31,1964,Household Appliances,家电,0,,0,2024-12-27,$39.99,,,
"Accessories Kit for V3 Robot Vacuum cleaner, 2 Mop Pads, 1 Filter, 2 Side Brushes, 1 Clean Brush",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/3ccb4c34-fc4f-4547-9fb1-91bca4544588__1730357084287243133.jpeg,https://shop.tiktok.com/view/product/1730357084287243133?region=US,美国,15.12,15.12,5,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/918dda20-fe35-4c3b-ab73-73de3392775b.jpeg,aweme://ec/store?sellerId=7495902898963123069&url_maker=store_rpc&store_page_version=1,Pureatic,3053,15,Household Appliances,家电,2,,1,2025-02-01,$0.00,,,
"19 Pack Replacement Parts Compatible with iRobot Roomba Essential Y0110/Y0140/Y05402/Q0120/Q011/Q052 Robot Vacuum Cleaner, 2 Roller Brush, 6 Filters, 6 Side Brushes, 4 Mop Pads, 1 Cleaning Brush Durable Tool",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/eff4d3ce-a241-49d7-932d-c50011cda2db__1730362657659982698.jpeg,https://shop.tiktok.com/view/product/1730362657659982698?region=US,美国,36.29,36.29,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/cc381174-ad24-4554-bbf1-cc662e3db1cd.webp,aweme://ec/store?sellerId=7496020783236877162&url_maker=store_rpc&store_page_version=1,FlashFinds-US,451,2905,Household Appliances,家电,0,,1,2025-01-25,$0.00,,,
